shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_ana_poly_complex_0,bunny,0.04301536662286575,0.11148160696029663,0.09845666587352753,0.008558381348848343,22.226882934570312,1.8652195930480957,0.20575
rand_ana_poly_complex_0,prisma,0.028325575016631133,0.1212872564792633,0.10974087566137314,0.022243887186050415,23.04552459716797,4.347351551055908,0.36325
rand_ana_poly_complex_0,kegel,0.0298317524104091,0.1203974038362503,0.10171359777450562,0.01004822552204132,11.757654190063477,2.411104679107666,0.34485
rand_ana_poly_complex_0,torus,0.04887482568579169,0.10963094234466553,0.08711561560630798,0.009606501087546349,24.406082153320312,1.2666665315628052,0.2014
rand_ana_poly_complex_10,ebene_flach,0.060625206406763804,0.12886719405651093,0.11878449469804764,0.011047791689634323,7.442654132843018,1.6695902347564697,0.63935
rand_ana_poly_complex_10,ebene_gekippt,0.05791233387961971,0.13054342567920685,0.12434470653533936,0.007269305642694235,7.262233734130859,1.7258856296539307,0.63935
rand_ana_poly_complex_10,ebene_diagonal,0.06063841402030502,0.1292167603969574,0.1263604760169983,0.009579272009432316,6.643433570861816,1.72739577293396,0.63935
rand_ana_poly_complex_10,kugel,0.04671743740009032,0.13084614276885986,0.11571961641311646,0.011280367150902748,11.049972534179688,2.7463722229003906,0.31445
rand_ana_poly_complex_10,wuerfel,0.029783632444843562,0.17056867480278015,0.13723301887512207,0.021357640624046326,15.364623069763184,3.3667423725128174,0.4088
rand_ana_poly_complex_10,ei,0.035974488865676855,0.11211548000574112,0.09973008185625076,0.013071926310658455,13.425966262817383,2.6287593841552734,0.37595
rand_ana_poly_complex_10,bunny,0.030050430959281324,0.10026494413614273,0.08514975011348724,0.02081190049648285,29.243459701538086,2.307814598083496,0.3262
rand_ana_poly_complex_10,prisma,0.036915917011121444,0.153529092669487,0.12430933862924576,0.020763158798217773,16.799341201782227,3.891310691833496,0.50475
rand_ana_poly_complex_10,kegel,0.03009305032777048,0.13909396529197693,0.11374148726463318,0.014195623807609081,17.364620208740234,3.0345959663391113,0.55245
rand_ana_poly_complex_10,torus,0.0678333903490577,0.13367462158203125,0.11611305177211761,0.01585715264081955,20.60818862915039,2.0751254558563232,0.34425
rand_ana_poly_complex_20,ebene_flach,0.06466532490536797,0.11748803406953812,0.11844819784164429,0.012317713350057602,9.281935691833496,2.233490228652954,0.3596
