phi_model,param,svgd_iters,seed,n_exec,J,q,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,time_s
eid,5.7123,50,0,8,0.29336319298901925,0.12351838071024687,0.03460227377712727,0.12351838071024687,0.05811742208898067,0.14137996457517146,3189.75091796875,11.238533058166503,2.4612030696930978
mass,0.47,200,0,7,0.29337814108861804,0.13915084022698188,0.03911526873707771,0.13915084022698188,0.07592040155082941,0.14419650755822658,3242.45962890625,9.825739288330078,3.556825215409044
mass,0.41,100,1,8,0.29339316015534567,0.12144747104002006,0.03451669692993164,0.12144747104002006,0.05572106491774321,0.13433329448103903,3340.150341796875,11.240412521362305,2.986422278831402
ucb,0.1985,100,1,7,0.2934482930493238,0.14296365812755263,0.04052445836365223,0.14296365812755263,0.054788729026913646,0.15951296985149382,3181.284677734375,9.830493927001953,2.621158730442791
ucb,4.3174,0,1,7,0.29344843741652926,0.14539988327202447,0.03963313587009907,0.14539988327202447,0.0708978597447276,0.12139885045588017,3670.90240234375,9.871099243164062,2.012138536126198
mass,0.17,100,0,6,0.2935435578854313,0.16455722268245426,0.04635181412100792,0.16455722268245426,0.05942687954753637,0.18133518517017364,2748.431953125,8.416598281860352,2.246583800744266
mass,0.83,200,0,6,0.2935721749129102,0.1614321679926061,0.044280893206596374,0.1614321679926061,0.05205130897462368,0.1433995296806097,3487.04212890625,8.421248245239259,3.0350017300760372
mass,0.29,50,1,7,0.2935820311613321,0.1449367936862541,0.04123861499130726,0.1449367936862541,0.05894107423722744,0.15698401764035225,3077.67419921875,9.833145866394043,2.161309368769483
ucb,7.558,50,1,6,0.2936627750736522,0.1663075435027527,0.044877414256334305,0.1663075435027527,0.07172553725540638,0.1289728319644928,3586.928857421875,8.434951858520508,1.8388078927248717
ucb,2.4662,50,1,7,0.293750492501729,0.14516759642185165,0.039680397361516954,0.14516759642185165,0.06039834905415773,0.12183995939791202,3609.378134765625,9.84253360748291,2.145724019969348
ucb,0.4597,0,1,6,0.29382894444001,0.16717066571616662,0.04656343288719654,0.16717066571616662,0.061897435933351515,0.1637259030342102,3256.96951171875,8.459930191040039,1.6645696809608492
eid,1.4088,0,1,8,0.2938665947528685,0.12495911563058745,0.035711292773485184,0.12495911563058745,0.05882533568888903,0.14901899471879004,3110.8178125,11.260601119995117,2.2268697805702686
eid,0.6082,100,1,8,0.2939915995511336,0.12201918997304367,0.034650661870837214,0.12201918997304367,0.04733193570747971,0.16054689839482308,3098.27896484375,11.222108345031739,2.9931023945224777
mass,0.71,100,1,8,0.2939935047989894,0.12207182050544108,0.03391750447452068,0.12207182050544108,0.05144780054688454,0.11591843344271183,3640.021005859375,11.235524978637695,2.980421073387066
ucb,5.7123,25,1,7,0.2939985971538981,0.1458320655530453,0.03971612483263016,0.1458320655530453,0.0679483611881733,0.11573012724518776,3670.533740234375,9.847388954162598,2.041632900213202
ucb,0.15,200,1,7,0.29401262375939413,0.13972187772317873,0.039609901309013366,0.13972187772317873,0.05728373184800148,0.15637821838259697,3123.10251953125,9.820463256835938,3.572686509053844
eid,0.4597,0,1,8,0.2941372575138337,0.12504946883182488,0.035276444032788276,0.12504946883182488,0.05716371949762106,0.1574712011218071,3151.4594921875,11.260613784790038,2.2719471705021954
niveau,0.8413,400,0,7,0.29422794815957704,0.1326846155152051,0.03641272000968456,0.1326846155152051,0.047505073435604575,0.12456571079790592,3628.6427734375,9.815068740844726,5.385833161092985
eid,1.0648,200,1,6,0.29431041459377716,0.16211046317169303,0.045922470539808274,0.16211046317169303,0.0658746025711298,0.20091623991727828,2863.655400390625,8.417987899780274,3.0499878555210302
eid,1.4088,25,1,8,0.29432471390358966,0.1248164142651097,0.035175527036190035,0.1248164142651097,0.06770326934754849,0.1467897279560566,3150.15025390625,11.230868949890137,2.377074909619987
eid,0.2626,50,1,7,0.29434733175418654,0.1457285192183778,0.041292504742741584,0.1457285192183778,0.07379107493907214,0.1874653524160385,2835.140859375,9.822672576904298,2.154703133952183
mass,0.47,100,0,7,0.2943718949419059,0.1439063819472508,0.04021237969398499,0.1439063819472508,0.08348991125822067,0.14817183941602707,3229.7215234375,9.83283950805664,2.6163782486637746
eid,0.4597,200,1,8,0.29442824608694496,0.11813110107606634,0.03357244901359081,0.11813110107606634,0.05516407303512096,0.15345041900873185,3025.328798828125,11.220861625671386,4.07428625271966
ucb,7.558,25,1,6,0.2944348232251786,0.16738487945243796,0.04564575776457787,0.16738487945243796,0.07406662866473197,0.1336350756883621,3618.427490234375,8.438191108703613,1.7624859431851658
mass,0.95,100,1,6,0.2944882163722842,0.16556479740912383,0.044835827797651294,0.16556479740912383,0.06694844409823418,0.13620178863406182,3621.988310546875,8.422726364135743,2.2308547407900914
mass,0.53,200,1,7,0.29451071206622015,0.14031083291074137,0.03872458942234516,0.14031083291074137,0.051327039562165735,0.15813398517668248,3423.9808203125,9.834453353881836,3.5499697888696886
mass,0.23,25,0,6,0.29458231129627327,0.1674570712357911,0.04729322977364063,0.1674570712357911,0.07182677306234836,0.18067899882793426,2833.179072265625,8.431190223693848,1.7813100151205434
mass,0.95,50,1,7,0.2946219706518239,0.14605439714698165,0.039511081948876384,0.14605439714698165,0.06392424032092095,0.12231148600578308,3722.889755859375,9.833550415039063,2.141893376210549
ucb,10.0,0,0,7,0.29464209053457635,0.1469257448097807,0.03938389763236046,0.1469257448097807,0.07741321139037609,0.11885425828397274,3747.000224609375,9.87128173828125,1.929086431198909
eid,1.864,50,0,7,0.2947932795415459,0.14620559205364564,0.041427558735013005,0.14620559205364564,0.08900418389588595,0.1666416347026825,2949.570654296875,9.827024307250976,2.1469218719750645
mass,0.11,200,0,7,0.2949127813289897,0.14065333954708886,0.039811383970081805,0.14065333954708886,0.06965287104249,0.17347760260105133,2853.097080078125,9.817741470336914,3.564860445475206
niveau,0.8413,400,1,6,0.29495709919014856,0.15648101174076928,0.042722005397081375,0.15648101174076928,0.052016307711601255,0.13618771925568582,3526.677275390625,8.409926300048829,4.619021862344816
niveau,0.548,400,1,7,0.29498116626265075,0.13318058946154626,0.03680869303643704,0.13318058946154626,0.04354977257549763,0.1320752977579832,3561.289853515625,9.827069664001465,5.450144200276118
mass,0.05,0,1,7,0.2950380076445561,0.14746839366350162,0.04198546215891838,0.14746839366350162,0.05140522874891758,0.1826162753999233,2965.576943359375,9.845760078430176,1.8924034952636188
ucb,0.4597,200,1,6,0.2951865470043896,0.16298451984967577,0.04590138122439384,0.16298451984967577,0.06094299428164959,0.17540777534246443,3113.2930859375,8.430934867858888,3.050506788678467
ucb,10.0,200,1,6,0.29523839856774037,0.16309672709579068,0.04456744164228439,0.16309672709579068,0.06596082527190447,0.1346360158920288,3587.78521484375,8.428542213439941,3.0354178679874173
ucb,0.8047,400,0,7,0.29551088465981845,0.1336402876230457,0.03720458537340164,0.1336402876230457,0.05905954178422689,0.1503093372285366,3318.64625,9.830394477844239,5.4676492591931805
mass,0.47,25,1,8,0.29553888991721755,0.1264436727861145,0.03501713402569294,0.1264436727861145,0.06075301997363567,0.1358577997237444,3452.941669921875,11.24956771850586,2.273804282775769
niveau,0.4307,400,0,6,0.2955837064759031,0.15681182100891772,0.043370843082666394,0.15681182100891772,0.057770993746817115,0.16053153581917287,3225.935625,8.415701789855957,4.692971366746351
mass,0.83,100,1,7,0.29562094002552586,0.14520762796134326,0.04004977427423,0.14520762796134326,0.07389152128249407,0.12404300227761268,3629.56966796875,9.832994575500487,2.603328016045658
eid,1.4088,50,1,6,0.2956383079482205,0.16818173717308413,0.047935285121202466,0.16818173717308413,0.07340191576629877,0.1974297718703747,2762.965009765625,8.423701286315918,1.864142693784088
mass,0.77,200,0,7,0.29568259183028556,0.14149287230665325,0.039045793041586875,0.14149287230665325,0.05188766285777092,0.1335958194732666,3575.8362890625,9.823448791503907,3.5474298809080693
ucb,0.3474,400,0,6,0.29572844256460057,0.15688259245974337,0.04325112894177437,0.15688259245974337,0.05416981123387814,0.16320496723055838,3137.717939453125,8.42166374206543,4.7114625262143095
niveau,0.9,400,1,7,0.2957904486995116,0.13427021514722953,0.0368570040166378,0.13427021514722953,0.0545601487159729,0.11932265654206275,3659.95314453125,9.80345157623291,5.380058388070514
mass,0.95,200,0,6,0.2958400738582565,0.16371280592471268,0.04456879131495953,0.16371280592471268,0.0916455353051424,0.1456569780409336,3559.65767578125,8.418665657043457,3.031816983385943
mass,0.29,200,0,8,0.2958409532091583,0.1195241528731153,0.03374759990721941,0.1195241528731153,0.04979629430919886,0.15125106513500214,3210.831875,11.223617706298828,4.079200084010759
ucb,4.3174,100,1,7,0.2958835334925347,0.14546820120197348,0.039773401245474814,0.14546820120197348,0.055049013420939444,0.12053457848727703,3680.6175,9.834470710754395,2.6038330726403127
mass,0.71,400,0,5,0.2958978469313085,0.18033234351494287,0.05073279641568661,0.18033234351494287,0.0731419924646616,0.18710578143596648,2900.16208984375,7.02363317489624,3.8913758540914087
ucb,5.7123,50,1,7,0.2959178854562964,0.14733622885530512,0.04003940224647522,0.14733622885530512,0.06613529667258262,0.11533932872116566,3697.6485546875,9.83930721282959,2.145414150247816
niveau,0.372,400,0,7,0.2961116025763749,0.13422465420537616,0.03708818107843399,0.13422465420537616,0.06307635113596916,0.1487804039567709,3345.16517578125,9.826149520874024,5.471737092749682
mass,0.41,25,0,7,0.2961967116579567,0.14783335529181157,0.041457052677869796,0.14783335529181157,0.059605219066143036,0.15202742345631123,3174.36849609375,9.844055480957032,2.0908390915362784
eid,4.3174,200,1,7,0.2962715618913484,0.14204877992357934,0.04001173458993435,0.14204877992357934,0.08189641028642654,0.16516388393938541,3027.580556640625,9.821478843688965,3.555695491942267
eid,0.4597,25,0,7,0.29632339032401395,0.1483322857985807,0.04225713185966015,0.1483322857985807,0.06941153440624476,0.19617581456899644,2827.14478515625,9.83381992340088,1.9977761313583087
ucb,3.2631,200,0,6,0.2963366490338,0.16420633189160402,0.04434673547744751,0.16420633189160402,0.08682606875896454,0.15564565405249595,3525.135302734375,8.4245902633667,3.0325792855489997
mass,0.89,200,1,7,0.29639021939512905,0.1422663440806568,0.03896893732249737,0.1422663440806568,0.058177812919020654,0.12067837193608284,3652.387861328125,9.828688507080079,3.530968828618061
ucb,7.558,200,0,7,0.296433017572642,0.1422618137839834,0.03874745711684227,0.1422618137839834,0.06973493210971356,0.11878921791911125,3702.991337890625,9.827487907409669,3.5428009471646513
mass,0.47,100,1,7,0.29646235024805434,0.14601366631315965,0.04131932772696018,0.14601366631315965,0.07091166518628597,0.1694168247282505,3171.492900390625,9.830796737670898,2.6121709837236753
ucb,4.3174,200,1,7,0.29662404707071277,0.1424561035664246,0.03869013592600822,0.1424561035664246,0.07383746884763241,0.12065225161612034,3655.02728515625,9.82822612762451,3.5419858760720433
ucb,1.0648,400,1,6,0.29669650628110655,0.1579506078995418,0.0439490657299757,0.1579506078995418,0.06639814231544733,0.15405987486243247,3346.406298828125,8.42482105255127,4.686474595391191
mass,0.29,0,1,7,0.2967095505660589,0.14892375745566588,0.04230477057397366,0.14892375745566588,0.056574656888842584,0.16282255671918391,3214.328466796875,9.858364562988282,1.946448277598247
niveau,0.1373,25,1,8,0.29672553362414633,0.12746912668293114,0.03549497589468956,0.12746912668293114,0.051661548092961314,0.1283757748454809,3499.6396484375,11.24690673828125,2.314101735303799
ucb,10.0,0,1,7,0.2968192059183513,0.1487282690863207,0.04066928431391716,0.1487282690863207,0.06652285754680634,0.12407452501356601,3719.37193359375,9.872353515625,2.022734208007654
mass,0.95,25,0,7,0.2968592679161837,0.14877548347921526,0.04011541150510311,0.14877548347921526,0.05818024657666683,0.12126077115535736,3703.267568359375,9.847848052978515,2.0209461092421166
eid,2.4662,200,1,8,0.2968970674924649,0.12063053467247363,0.03379138216376305,0.12063053467247363,0.05524415250867605,0.14503858797252178,3234.579560546875,11.21859832763672,4.066633204997826
niveau,0.3133,400,0,7,0.2969921265682324,0.13503787848507615,0.03755781285464763,0.13503787848507615,0.05170001283288002,0.1573325988650322,3318.76431640625,9.82992919921875,5.488562020789057
eid,7.558,100,1,8,0.29705736395894417,0.12509124600280253,0.034955320358276365,0.12509124600280253,0.059862063229084016,0.15346912287175654,3297.53494140625,11.227950172424316,2.9915294890354076
mass,0.17,50,1,8,0.2970786804866366,0.12718029565839195,0.036256303414702415,0.12718029565839195,0.0656557933241129,0.15209911078214644,3069.351767578125,11.226145858764648,2.4745962070611616
mass,0.17,200,1,8,0.2971718557171415,0.12085311499341236,0.034191896691918376,0.12085311499341236,0.07200941458344459,0.1679721124470234,3187.9958203125,11.220161209106445,4.079685180932284
eid,3.2631,100,1,6,0.29740434929906817,0.1684274768936025,0.04831476598978043,0.1684274768936025,0.07274681180715561,0.18901241943240166,2822.38908203125,8.42144229888916,2.244218101366423
ucb,2.4662,200,1,6,0.2974059757526956,0.16525114763393925,0.0450352968275547,0.16525114763393925,0.06367996286600829,0.14982891671359538,3520.88263671875,8.421685523986817,3.0387070296891032
eid,0.15,50,1,7,0.2975819679484826,0.14898800884831062,0.04247802287340164,0.14898800884831062,0.0640207234583795,0.18330990210175513,2785.6780859375,9.811308403015136,2.148489775042981
ucb,7.558,0,1,7,0.29758723767855133,0.14951429109746203,0.04078795075416565,0.14951429109746203,0.07193631485104561,0.1214043915271759,3723.04798828125,9.870164566040039,2.0182366452723124
mass,0.59,400,0,7,0.29762842295827413,0.1357829665553142,0.037812372595071794,0.1357829665553142,0.052278463114053014,0.1594958183169365,3260.586875,9.824533271789551,5.461364100739981
niveau,0.3133,200,1,8,0.297688328898148,0.12145042429270472,0.03367549158632755,0.12145042429270472,0.04767147444188595,0.13122531317174435,3588.57404296875,11.225682830810547,4.059476151360819
mass,0.65,400,0,6,0.29769367826778,0.15896023055001654,0.04399921528995037,0.15896023055001654,0.06707482848316432,0.17234232112765313,3178.78416015625,8.426327247619628,4.683361929440871
eid,1.864,100,1,7,0.29772990281383815,0.14726699051108205,0.042150972709059716,0.14726699051108205,0.06743908233940601,0.1620851382613182,3009.290244140625,9.821766967773437,2.6157280756890153
eid,2.4662,0,0,8,0.29777235275736713,0.12875543231401607,0.03587391596287489,0.12875543231401607,0.06772755522280932,0.1522394444793463,3113.826494140625,11.262368087768555,2.254230110837767
mass,0.89,0,0,5,0.2977758822346849,0.1923276399873008,0.05298828020691872,0.1923276399873008,0.07478811420500278,0.16466724172234534,3367.612646484375,7.051087684631348,1.3620605618460104
eid,2.4662,0,1,7,0.29790770115998455,0.15020090134630174,0.04261278510093689,0.15020090134630174,0.0665298530831933,0.1684483940899372,3004.57078125,9.853222045898438,1.9266999534207088
mass,0.35,50,0,7,0.2979329663618335,0.1492068630652369,0.04219819195568562,0.1492068630652369,0.059165323078632356,0.16939061008393763,3002.672060546875,9.833748741149902,2.1815258241491393
ucb,3.2631,50,1,6,0.2979390781061593,0.17058171798686123,0.0463727767765522,0.17058171798686123,0.06821008384227753,0.13796954959630967,3539.522958984375,8.43294101715088,1.839340029824525
ucb,4.3174,25,1,7,0.2980311538204024,0.1499090711310351,0.04070281088352203,0.1499090711310351,0.08201964192092419,0.1285913660377264,3673.830732421875,9.846917190551757,2.0305206723418086
ucb,7.558,200,1,6,0.29805249795629163,0.16591213401217467,0.04523232892155647,0.16591213401217467,0.07681326720863581,0.1435620281100273,3580.896416015625,8.423531303405762,3.0350909860292448
niveau,0.1373,50,0,7,0.29809707462668544,0.14938429576709988,0.04139136433601379,0.14938429576709988,0.06712548367679119,0.14442836984992027,3395.787744140625,9.83970615386963,2.1781947148963807
niveau,0.4893,400,1,7,0.298238345786046,0.13644878293278168,0.037570334672927856,0.13644878293278168,0.06093466252088547,0.1526314716041088,3448.925263671875,9.830543098449708,5.447390713316079
mass,0.95,0,0,7,0.298253536623055,0.15059286988152798,0.04084516823291778,0.15059286988152798,0.09019226878881455,0.11951279416680335,3716.672587890625,9.869301948547363,1.9151666853817493
eid,0.3474,0,0,7,0.2982983201226976,0.1504683609385893,0.043142306804656985,0.1504683609385893,0.07543970681726933,0.19612695574760436,2790.558671875,9.849378051757812,1.9574897960270758
ucb,1.0648,400,0,6,0.29831693635737266,0.15956389109125105,0.04423513039946556,0.15956389109125105,0.07863139577209949,0.15860405400395394,3298.974189453125,8.430983276367188,4.688261316530406
eid,4.3174,100,1,8,0.2984220351117748,0.12646467785794516,0.03560332082211971,0.12646467785794516,0.05469581633806229,0.14309719428420067,3274.535908203125,11.222025718688965,2.989339313457409
mass,0.17,25,0,7,0.2984850632021718,0.15017515821512337,0.04259686253964901,0.15017515821512337,0.053248574528843164,0.1910364481806755,2929.76498046875,9.830230903625488,2.0774762467620898
ucb,1.4088,400,1,7,0.2985546635130099,0.1367089948495063,0.03731600537896156,0.1367089948495063,0.06954015895724297,0.1423847710341215,3474.51060546875,9.826100845336914,5.4614171658759005
ucb,3.2631,25,1,7,0.2985778300639503,0.15049902046632457,0.0404032689332962,0.15049902046632457,0.06377814088016748,0.12175520613789559,3668.99796875,9.847660408020019,2.019702399406427
eid,0.2626,200,0,8,0.29858665292918773,0.12228607481050088,0.0343915356323123,0.12228607481050088,0.05317521911114454,0.1699149377644062,2958.30181640625,11.220363006591796,4.075144529671718
eid,0.6082,100,0,7,0.29867755748176084,0.1482117357257015,0.04226692080497742,0.1482117357257015,0.07082767717540264,0.1775643490254879,2798.243134765625,9.82311695098877,2.6164554390148256
mass,0.95,25,1,7,0.2987740704216929,0.1507487060793858,0.04101552397012711,0.1507487060793858,0.08582763161510229,0.12046855732798577,3663.60138671875,9.845753059387206,2.006341085576763
ucb,0.1985,0,1,7,0.29880161773748176,0.1514834826520933,0.04269674360752106,0.1514834826520933,0.07474876556545496,0.16491738215088844,3201.498935546875,9.86592788696289,1.8295337713470994
mass,0.11,25,1,8,0.2988247248726311,0.12953475987930818,0.03710128720849752,0.12953475987930818,0.05907618751749397,0.15760822743177413,3097.802099609375,11.231221160888673,2.322491248330722
mass,0.35,100,0,8,0.298849070164754,0.12687853224535184,0.03578727908432484,0.12687853224535184,0.07301377452909946,0.1486777211725712,3212.38701171875,11.232834548950196,2.99263447985053
eid,5.7123,100,1,7,0.2988544298818909,0.14838307406638282,0.0417546308785677,0.14838307406638282,0.06240859732031822,0.16231104835867882,3117.90087890625,9.822932739257812,2.617838953877023
niveau,0.0787,50,1,8,0.2988740243136161,0.12904460803809495,0.035033985897898676,0.12904460803809495,0.056253006234765056,0.12630866155028342,3600.4713671875,11.237533683776855,2.4573540688802793
niveau,0.1373,50,1,7,0.2989155337143713,0.15032440878606637,0.041602623164653775,0.15032440878606637,0.055049851983785626,0.15243221282958985,3403.983359375,9.836347999572753,2.1477812320762317
eid,1.4088,25,0,8,0.29918869814932125,0.1299670587532945,0.036969454884529115,0.1299670587532945,0.06868049427866936,0.16194750249385834,3080.817587890625,11.243311080932617,2.3054098490066828
mass,0.29,50,0,7,0.29928113678275403,0.15056359079392737,0.04265132375061512,0.15056359079392737,0.058254782371222974,0.16854825004935264,3019.653876953125,9.827958755493164,2.1793864972066754
eid,0.15,25,1,8,0.2993309068643801,0.1299668642208231,0.03752475894987583,0.1299668642208231,0.06264389641582965,0.17352861121296884,2920.364892578125,11.224466934204102,2.3410106608892476
mass,0.17,25,1,7,0.29944519574555184,0.15134202336940217,0.043151605501770975,0.15134202336940217,0.08844808973371983,0.16774621114134788,3060.05951171875,9.828354606628418,2.0257930940374114
eid,0.6082,25,0,8,0.2994674945605268,0.13032587862245443,0.03715295884758234,0.13032587862245443,0.10814834235236048,0.15332766517996788,2988.752724609375,11.230299453735352,2.2854039845181005
mass,0.77,400,0,6,0.29949326896909567,0.1608204270258913,0.0451417451351881,0.1608204270258913,0.08873108573257923,0.16433948785066604,3273.5491796875,8.422641716003419,4.668210485801101
eid,0.1985,100,1,7,0.29955895316783476,0.14909822605087247,0.042743118181824684,0.14909822605087247,0.06734101507812738,0.18290772840380667,2833.995712890625,9.817047233581542,2.6151817792405683
mass,0.83,400,0,6,0.29969925842285966,0.16100552578165075,0.04485341958701611,0.16100552578165075,0.061682156100869176,0.15911278635263443,3376.989453125,8.423996391296386,4.673433160302229
niveau,0.2547,100,1,7,0.29973281399833673,0.14926139737918676,0.04122203513979912,0.14926139737918676,0.0530448691546917,0.1459591480344534,3388.81986328125,9.827325210571288,2.6178541547874916
mass,0.23,200,0,7,0.2998327814366349,0.1455911071443238,0.04066366329789162,0.1455911071443238,0.08972003761678934,0.16267479702830315,3056.26982421875,9.820131530761719,3.5604185730777687
eid,2.4662,100,1,8,0.2998848888753433,0.12791487082780192,0.036028280779719354,0.12791487082780192,0.06429424077272415,0.1470249630510807,3213.96322265625,11.22833080291748,2.992504511885345
mass,0.47,400,0,6,0.30000397273515134,0.16121909991436423,0.04476749695837498,0.16121909991436423,0.04735288297757506,0.17186173655092715,3038.696171875,8.425585784912109,4.696218205196783
mass,0.35,25,1,7,0.30020609867453474,0.15223098962980222,0.04354858808219433,0.15223098962980222,0.05787659741938114,0.15849926248192786,3124.02140625,9.836926460266113,1.9937772611831315
eid,1.0648,0,1,8,0.3004091182064725,0.13145243479641408,0.03734581984579563,0.13145243479641408,0.06507741563022136,0.15500918045639991,3145.13248046875,11.258495559692383,2.2391708525146043
ucb,10.0,50,1,7,0.3004336189849256,0.15184110341904536,0.04076092213392258,0.15184110341904536,0.09140870600938797,0.11945645496249199,3701.52662109375,9.840914726257324,2.148128891470066
eid,0.6082,25,1,8,0.30043784947555985,0.130901109767772,0.03783102340996265,0.130901109767772,0.0735701073333621,0.17283907294273376,3012.729873046875,11.233807220458985,2.3841849269469577
eid,1.0648,50,0,8,0.3004423578465371,0.1306101768160749,0.03648111864924431,0.1306101768160749,0.05473452545702458,0.14906017169356345,3081.968427734375,11.231133460998535,2.458045257615546
eid,1.864,0,0,8,0.30052482545377557,0.13146745785116404,0.03718295104801655,0.13146745785116404,0.06929794186726213,0.15814886078238488,3045.250615234375,11.26387710571289,2.2643419006528953
ucb,1.864,400,1,6,0.30052844473410306,0.16182576818803235,0.04427498258650303,0.16182576818803235,0.06896186780184507,0.1515585295855999,3483.073359375,8.424627227783203,4.675669136517682
eid,1.4088,200,0,6,0.30061527553176365,0.16835815375588692,0.04752116538584232,0.16835815375588692,0.05810534033924341,0.17474157929420472,2734.371884765625,8.410345077514648,3.064280443969183
ucb,4.3174,200,0,7,0.3006640804530285,0.14648869350977012,0.0395703399926424,0.14648869350977012,0.07703892007470131,0.1274817269295454,3654.418505859375,9.825045204162597,3.5438467358145864
eid,0.3474,50,1,8,0.3006659044273595,0.1308214530399342,0.037624727971851825,0.1308214530399342,0.05973560035228729,0.16887177243828774,2957.5714453125,11.222015419006347,2.4611128468563157
mass,0.11,50,0,7,0.30073038042693345,0.1520630829724726,0.043297071680426596,0.1520630829724726,0.06863944832235575,0.20210909590125084,2806.0809375,9.822561225891114,2.1668243636152087
ucb,0.1985,400,1,8,0.3007847773931023,0.11564359100427195,0.03225813403725624,0.11564359100427195,0.040204102918505666,0.149833113104105,3360.582197265625,11.237013397216797,6.285296597207585
mass,0.95,200,1,7,0.3008951857018602,0.14675979191868943,0.03972859218716621,0.14675979191868943,0.07161183074116707,0.129923300370574,3697.90453125,9.816918563842773,3.533848445792682
eid,5.7123,200,0,7,0.3010615969139619,0.14683316289347612,0.040545394718647,0.14683316289347612,0.07801572117954493,0.168870210647583,3049.6545703125,9.823975067138672,3.557108505121432
eid,3.2631,200,1,8,0.30127118033899397,0.12502650508315397,0.03515971079468727,0.12502650508315397,0.0429467286914587,0.15389949649572374,3193.0651953125,11.221780662536622,4.0611688139600055
eid,1.0648,100,1,7,0.3012925497171384,0.15081992882192222,0.043009381741285324,0.15081992882192222,0.07415596280246974,0.1716807171702385,2999.105498046875,9.82489761352539,2.6181552238040604
eid,0.15,0,0,8,0.3013235735223464,0.1324711552873772,0.03809938251972198,0.1324711552873772,0.06578943535685539,0.1639566646516323,2984.564326171875,11.256294708251954,2.2131045587422946
ucb,5.7123,200,1,8,0.3013601768979492,0.1251573617868187,0.03431053802371025,0.1251573617868187,0.06841025196015835,0.11575053229928017,3744.210537109375,11.234624214172364,4.050703777782619
eid,0.8047,0,1,8,0.3014661452032678,0.13248356466867553,0.037313529923558235,0.13248356466867553,0.08346552263945341,0.1628965802490711,3087.905390625,11.262461433410644,2.2456451336480674
niveau,0.196,0,1,8,0.30150536832330993,0.13242014768427482,0.03688340313732624,0.13242014768427482,0.06711340352892875,0.12424274198710919,3620.4959765625,11.278820304870605,2.2713051597587763
mass,0.05,200,1,7,0.3015740447198033,0.14731436591011085,0.041909272745251656,0.14731436591011085,0.08292218871414661,0.19941800430417062,2833.60375,9.807287750244141,3.564919702423116
mass,0.89,400,1,6,0.30158793218330476,0.16296793987038544,0.04495521858334541,0.16296793987038544,0.05702175997197628,0.14412501610815526,3467.2959765625,8.42097972869873,4.654998078229838
eid,7.558,200,1,7,0.3016652824176087,0.14745302313234185,0.04101868018507957,0.14745302313234185,0.06326962027698756,0.1498917129635811,3108.467216796875,9.81239128112793,3.5530648213167058
ucb,0.6082,400,0,6,0.3018122148318365,0.1630112963607125,0.045373108237981796,0.1630112963607125,0.08884241716936231,0.16692174710333346,3172.1694140625,8.424954147338868,4.700229617781006
mass,0.53,400,0,6,0.3018269761882766,0.163043196670436,0.04593720741569996,0.163043196670436,0.06392392214387656,0.1853506188094616,3108.488779296875,8.427976188659668,4.695944879460148
eid,0.15,400,0,7,0.30183246037232064,0.13981625685287946,0.03970856167376041,0.13981625685287946,0.07142241287976503,0.18214484855532645,2810.653251953125,9.813561592102051,5.504050879860296
eid,0.3474,50,0,6,0.30196343825117367,0.17456326891404264,0.04975568577647209,0.17456326891404264,0.0739498513378203,0.2026793020963669,2616.5112109375,8.422818908691406,1.8500423342827705
mass,0.47,25,0,7,0.3019746584229942,0.15358647225932473,0.042004505395889284,0.15358647225932473,0.054033772721886635,0.16210957892239095,3219.639599609375,9.840250511169433,2.097046540917363
eid,0.2626,25,0,8,0.3020217033744677,0.13295724660235883,0.0383467523381114,0.13295724660235883,0.057646257542073726,0.17678581804037094,2888.271337890625,11.230211372375487,2.266114193027218
mass,0.35,200,1,7,0.3020730952853884,0.14783106288462755,0.041903300508856774,0.14783106288462755,0.04802032843232155,0.1671108551323414,3156.609267578125,9.81841739654541,3.5605081001902
eid,0.4597,200,0,9,0.3021029609053126,0.10374301242250113,0.029548366107046604,0.10374301242250113,0.05824450936168432,0.15532029323279858,3105.167958984375,12.6240092086792,4.589987120702863
eid,4.3174,100,0,9,0.30211909151407385,0.10867126586970365,0.030276551321148874,0.10867126586970365,0.06927796971052885,0.12632353954017161,3326.1891796875,12.634738655090333,3.361956411092542
eid,5.7123,400,0,7,0.30219163974303137,0.14022901638237145,0.039597053229808804,0.14022901638237145,0.08404960930347442,0.16239930741488934,3138.067783203125,9.825318603515624,5.490655840164982
mass,0.83,400,1,7,0.3023760540954507,0.14062877818226058,0.03846314050257206,0.14062877818226058,0.0702545965462923,0.1262217077612877,3597.862041015625,9.829737014770508,5.4368189782975245
ucb,10.0,200,0,7,0.3025512788574188,0.14841471660601047,0.04051661781966686,0.14841471660601047,0.07753458835184573,0.13214824311435222,3696.55154296875,9.82893398284912,3.534140562852069
mass,0.23,100,0,8,0.30258877076051083,0.13061976789642318,0.0369236121699214,0.13061976789642318,0.06374416045844555,0.15690076276659964,3065.525341796875,11.222588691711426,2.9922507160219056
mass,0.05,25,0,6,0.30271449015352536,0.1756477651916783,0.05002243958413601,0.1756477651916783,0.07817535102367401,0.20076240554451943,2591.886875,8.421232528686524,1.7666812404617667
ucb,1.4088,400,0,6,0.302771281060921,0.1640194169472996,0.04472854807972908,0.1640194169472996,0.05643743604421616,0.14070946879684926,3392.588466796875,8.427727165222167,4.687966028405353
