shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
korean_5,prisma,0.0051861032442788646,0.07986240833997726,0.04938787966966629,0.02694382332265377,72.8315200805664,3.701366901397705,0.45645
korean_5,kegel,0.0034467063936291734,0.0508505180478096,0.030956247821450233,0.019104449078440666,77.54444885253906,3.353349208831787,0.46845
korean_5,torus,0.0032939250099751206,0.0562809556722641,0.0407027006149292,0.02904709242284298,81.36764526367188,2.616908073425293,0.30295
digit_5,ebene_flach,0.003636534788581819,0.03847417235374451,0.029563168063759804,0.018399273976683617,46.63610076904297,2.7587790489196777,0.4363
digit_5,ebene_gekippt,0.0027999132626297454,0.03470258414745331,0.026500411331653595,0.014525305479764938,46.60419845581055,2.0061120986938477,0.4363
digit_5,ebene_diagonal,0.002428888171856736,0.03552231192588806,0.02950761839747429,0.01728402078151703,50.155033111572266,2.0422005653381348,0.4363
digit_5,kugel,0.004176266143129293,0.05186251550912857,0.030791694298386574,0.02245408110320568,84.86273193359375,2.1091830730438232,0.2007
digit_5,wuerfel,0.0073416490234925955,0.07819905877113342,0.05548671633005142,0.02623874321579933,62.87552261352539,3.4085216522216797,0.2679
digit_5,ei,0.003305418508150498,0.040420662611722946,0.025513671338558197,0.015210239216685295,99.46881103515625,2.0851895809173584,0.2347
digit_5,bunny,0.003576900089814516,0.0500667504966259,0.04039992392063141,0.024709679186344147,66.35440063476562,2.059100389480591,0.1869
digit_5,prisma,0.006652065937893073,0.06263814121484756,0.037116535007953644,0.020775556564331055,71.096435546875,3.086310863494873,0.3248
digit_5,kegel,0.0028168175886148844,0.05468134582042694,0.03573272377252579,0.02185014821588993,77.0479736328125,2.4506216049194336,0.3557
digit_5,torus,0.002928619170723263,0.05056702345609665,0.03430885076522827,0.02431631088256836,69.26522827148438,2.3272414207458496,0.24155
a_lc,ebene_flach,0.0022627726757299734,0.03625132888555527,0.02112586796283722,0.009241057559847832,51.73640441894531,2.083362102508545,0.3949
a_lc,ebene_gekippt,0.0018075932112736409,0.033772073686122894,0.01928330957889557,0.009721922688186169,50.32410430908203,1.4704740047454834,0.3949
a_lc,ebene_diagonal,0.002062009299546554,0.03438762202858925,0.021990196779370308,0.008394788950681686,50.622520446777344,1.4127280712127686,0.3949
a_lc,kugel,0.004289518955031809,0.04102649167180061,0.02034149318933487,0.013760868459939957,68.443115234375,1.8994700908660889,0.14855
a_lc,wuerfel,0.007523482478349109,0.06934431195259094,0.036012500524520874,0.017087046056985855,75.0135726928711,3.3302226066589355,0.2617
a_lc,ei,0.004707031036955377,0.037018902599811554,0.015401707030832767,0.008853256702423096,81.86866760253906,1.5288069248199463,0.1699
a_lc,bunny,0.0037326309118597264,0.039138276129961014,0.03234776481986046,0.017374973744153976,59.43690872192383,1.902693748474121,0.18415
a_lc,prisma,0.008660095430341463,0.06220786273479462,0.03765265643596649,0.017593733966350555,68.31405639648438,2.866178512573242,0.3279
a_lc,kegel,0.004027854262844816,0.0490301214158535,0.02426992543041706,0.015059982426464558,73.88581848144531,2.35361385345459,0.33345
a_lc,torus,0.005844317452230373,0.04049752652645111,0.027388157323002815,0.025685429573059082,66.15434265136719,1.8892589807510376,0.18765
rand_gmm_10,ebene_flach,0.0054138240486284964,0.05855067819356918,0.038970958441495895,0.022616900503635406,49.17485427856445,2.271341323852539,0.9996
