variant,shape,path_len,coverage,info_gain,belief_rmse
C,digit_5,2.7797977924346924,0.07104983925819397,192.90252685546875,0.3053065836429596
C,digit_5,3.168457508087158,0.06721857935190201,191.96551513671875,0.23283326625823975
C,digit_5,3.5687458515167236,0.0657552108168602,193.0322265625,0.30440229177474976
C,digit_5,3.875483512878418,0.0657552108168602,195.5313720703125,0.28909069299697876
C,a_lc,0.37848320603370667,0.39342838525772095,53.872283935546875,0.2515713572502136
C,a_lc,0.7924156785011292,0.1658841073513031,90.33477783203125,0.4838457405567169
C,a_lc,1.1963391304016113,0.12330837547779083,128.2012939453125,0.42803308367729187
C,a_lc,1.5796228647232056,0.09698021411895752,145.35391235351562,0.4086558222770691
C,a_lc,1.992574691772461,0.09440119564533234,153.75625610351562,0.435566246509552
C,a_lc,2.392395257949829,0.0932459905743599,149.41580200195312,0.612409770488739
C,a_lc,2.7938930988311768,0.08166979998350143,176.33599853515625,0.47136813402175903
C,a_lc,3.1928768157958984,0.08065413683652878,168.92813110351562,0.4810269773006439
C,a_lc,3.588838577270508,0.06453337520360947,188.19415283203125,0.4829632639884949
C,a_lc,3.919158697128296,0.06395221501588821,187.31228637695312,0.4068056643009186
D,A,0.2692630887031555,0.43330928683280945,23.928497314453125,0.19127650558948517
D,A,0.7608522176742554,0.28517070412635803,77.21878051757812,0.18904182314872742
D,A,1.202913761138916,0.26255056262016296,123.51547241210938,0.19784103333950043
D,A,1.5788570642471313,0.15324808657169342,152.04275512695312,0.18648912012577057
D,A,1.9916695356369019,0.12994226813316345,157.32821655273438,0.1951320469379425
D,A,2.397470474243164,0.12989431619644165,187.77316284179688,0.23034371435642242
D,A,2.8000431060791016,0.1292860060930252,195.13241577148438,0.24153421819210052
D,A,3.2102317810058594,0.11000630259513855,221.77175903320312,0.21720507740974426
D,A,3.5871429443359375,0.10789760947227478,200.9708251953125,0.2665666341781616
D,A,4.003312587738037,0.09820505976676941,227.63668823242188,0.35273656249046326
D,greek_upper_0,0.3282943665981293,0.35881733894348145,31.318206787109375,0.1679452806711197
D,greek_upper_0,0.8559271097183228,0.16594737768173218,77.70489501953125,0.29257917404174805
D,greek_upper_0,1.274959683418274,0.13828922808170319,105.35330200195312,0.24824371933937073
D,greek_upper_0,1.7178887128829956,0.1179179698228836,142.67718505859375,0.31943926215171814
